,Territory,Inventory Name,Total_revenue,ABC_revenue,Product_Margin,ABC_Margin_mode,ABC(Rev-Mar),total_revenue,CoV,std_dev,average_revenue,Territory_XYZ,ABC_XYZ
156,Abuja,Too Clean  Classic 22g,141860.48,C,0.03275400833917822,B,CB,141860.48,3.3166247903554,42772.54406724695,12896.407272727274,Z,CBZ
157,Abuja,Devon King's Cooking Oil 1L,117500.0,C,0.08572255319148935,A,CA,117500.0,2.6698314553544384,28518.65418219514,10681.818181818182,Z,CAZ
158,Abuja,Morning Fresh  Dishwashing Liquid 1000ml X12,115767.44,C,0.498219479740966,A,CA,115767.44,3.1294332380149514,32935.13405599105,10524.312727272727,Z,CAZ
159,Abuja,Cadbury Sweets Butter mint  152g,107534.88,C,0.05795180131321122,B,CB,107534.88,3.3166247903554003,32422.986257808465,9775.898181818182,Z,CBZ
160,Abuja,Good mama detergent lemon 22g,105488.43000000001,C,0.047571269881084614,B,CB,105488.43000000001,1.6459828026771066,15784.740151037071,9589.857272727273,Z,CBZ
161,Abuja,Coca Cola Soda Can 33cl x 24,99069.76000000001,C,0.08449955713020361,A,CA,99069.76000000001,3.3166247903553994,29870.656544596346,9006.34181818182,Z,CAZ
162,Abuja,Too Clean  Pro 22g,94883.73,C,0.033467439591714984,B,CB,94883.73,3.3166247903553994,28608.521010853485,8625.793636363636,Z,CBZ
163,Abuja,Robb  Wellbeing Original Ointment 23ml x12x18,87627.9,C,0.10148617050049116,A,CA,87627.9,2.224859546128699,17723.615438382818,7966.172727272727,Z,CAZ
164,Abuja,Ajinomoto Seasoning 10g,73674.43000000001,C,0.09091197830455493,A,CA,73674.43000000001,2.6109927498127936,17487.58205241729,6697.675454545455,Z,CAZ
165,Abuja,Buklab Foods  Poundo Yam 1kg x20,71000.0,C,0.09859154929577464,A,CA,71000.0,2.542144763777232,16408.388929834862,6454.545454545455,Z,CAZ
166,Abuja,Predator Energy Drink Malt Smash 40cl,66976.75,C,0.04166410047669542,B,CB,66976.75,3.3166247903554,20194.24994794873,6088.795454545455,Z,CBZ
167,Abuja,Good Mama Washing Powder Flora 170g,52744.2,C,1.0,A,CA,52744.2,2.3711222433331063,11369.358711528184,4794.927272727273,Z,CAZ
168,Abuja,Buklab Foods  Millet Swallow 1kg x10,51200.0,C,0.1015625,A,CA,51200.0,1.7491069149711802,8141.29764059313,4654.545454545455,Z,CAZ
169,Abuja,Too Clean  Classic 180g,49116.259999999995,C,-0.007555952980114166,C,CC,49116.259999999995,3.3166247903554,14809.109593231025,4465.114545454545,Z,CCZ
170,Abuja,Rocket Ginger Liqueur 120 x 5cl,45674.42,C,-0.008476693046329331,C,CC,45674.42,1.4470587768738252,6008.506394511035,4152.22,Z,CCZ
171,Abuja,Too Clean  Protect 180g,42976.729999999996,C,0.022723237772272357,C,CC,42976.729999999996,3.3166247903553994,12957.97164785551,3906.9754545454543,Z,CCZ
172,Abuja,Pucocofarm   Palm Oil 75cl x 3,42000.0,C,0.03571428571428571,B,CB,42000.0,2.278596058980179,8700.094043378864,3818.181818181818,Z,CBZ
173,Abuja,Ajinomoto Spices 30g X 120,41860.47,C,-7.883332413652933e-06,C,CC,41860.47,3.3166247903553994,12621.406594357135,3805.497272727273,Z,CCZ
174,Abuja,Tiger  Curry Masala 5gx10x20,36837.189999999995,C,0.04546439222546353,B,CB,36837.189999999995,3.3166247903554,11106.830687366546,3348.835454545454,Z,CBZ
175,Abuja,Okomu  Banga Red Palm Oil 2 litre,36000.0,C,0.08333333333333333,A,CA,36000.0,2.2248595461286995,7281.3585146030155,3272.7272727272725,Z,CAZ
176,Abuja,Milo Beverage Activ-Go Sachet 20g x200,35348.84,C,0.9961051055706496,A,CA,35348.84,3.3166247903554007,10658.076277664235,3213.5309090909086,Z,CAZ
177,Abuja,Best  Cream Liqueur 75cl * 6,33116.28,C,0.9996376404596169,A,CA,33116.28,3.3166247903553994,9984.9341102137,3010.570909090909,Z,CAZ
178,Abuja,Morning Fresh  Dishwashing Liquid 450ml X18,32093.010000000002,C,0.21741837241193634,A,CA,32093.010000000002,2.3711225658371653,6917.860019694346,2917.546363636364,Z,CAZ
179,Abuja,Abilan Smoked Catfish Oven Dried Regular Pack,30000.0,C,-1.0,C,CC,30000.0,3.3166247903554,9045.34033733291,2727.2727272727275,Z,CCZ
180,Abuja,Best  Classic Whiskey 3cl *300 (sachet),27906.98,C,0.11807010289182118,A,CA,27906.98,3.3166247903554,8414.271062904758,2536.998181818182,Z,CAZ
181,Abuja,Best  London Dry Gin 3cl (Sachet) * 25,26790.7,C,0.15343757348632178,A,CA,26790.7,2.2248595461286986,5418.685876588193,2435.518181818182,Z,CAZ
182,Abuja,Chelsea  Spirits London Dry Gin Pet 10cl*36,25395.35,C,0.35860068870875966,A,CA,25395.35,3.3166247903554003,7656.98612452291,2308.668181818182,Z,CAZ
183,Abuja,Best  London Dry Gin 12cl * 36,24418.59,C,0.0742954445772667,A,CA,24418.59,2.3711225658371653,5263.588161356885,2219.871818181818,Z,CAZ
184,Abuja,Frontera  Cabernet Sauvignon 75cl,20465.12,C,0.0909078471076641,A,CA,20465.12,2.224859546128699,4139.274326788123,1860.4654545454543,Z,CAZ
185,Abuja,Indomitable Noodles 70g,19534.88,C,0.2714570040870484,A,CA,19534.88,3.3166247903553994,5889.987934965263,1775.898181818182,Z,CAZ
186,Abuja,Viva Washing Powder Detergent 850g,18325.58,C,0.050765105388206146,B,CB,18325.58,2.2248595461286986,3706.5310546677424,1665.9618181818184,Z,CBZ
187,Abuja,Pucocofarm   Palm OIl 5L,18000.0,C,0.06666666666666667,B,CB,18000.0,2.2248595461286995,3640.6792573015077,1636.3636363636363,Z,CBZ
188,Abuja,Pucocofarm   Palm Oil 1L X5,16000.0,C,0.0625,B,CB,16000.0,3.3166247903554007,4824.181513244219,1454.5454545454545,Z,CBZ
189,Abuja,Squadron  Dark Rum Sachet 3cl*336,14697.67,C,0.10797289638425688,A,CA,14697.67,3.3166247903553994,4431.514243860259,1336.1518181818183,Z,CAZ
190,Abuja,Buklab Foods  Semoplus 1kg x10,13800.0,C,0.13043478260869565,A,CA,13800.0,2.3711225658371657,2974.6810371411716,1254.5454545454545,Z,CAZ
191,Abuja,Climax Energy Drink Can 33cl*24,12930.24,C,0.535971490088351,A,CA,12930.24,3.3166247903553994,3898.614048113182,1175.4763636363637,Z,CAZ
192,Abuja,So Klin Washing Powder Protect 170g,12093.02,C,0.14653577022116887,A,CA,12093.02,2.2248595461286986,2445.9337262295708,1099.3654545454547,Z,CAZ
193,Abuja,IRS Spaghetti Slim 500g,11981.4,C,0.9983307459896172,A,CA,11981.4,3.3166247903554003,3612.528023924018,1089.2181818181818,Z,CAZ
194,Abuja,Abilan Smoked Catfish Oven Dried Medium Pack,10000.0,C,-3.5,C,CC,10000.0,3.3166247903554,3015.113445777636,909.0909090909091,Z,CCZ
195,Abuja,Grand   Malt 33clx24,9767.44,C,0.14285012244764242,A,CA,9767.44,3.3166247903553994,2944.9939674826314,887.949090909091,Z,CAZ
196,Abuja,Cadbury Hot Choco Beverage(3in1) 30g * 120,9348.84,C,-0.12274891858241231,C,CC,9348.84,3.3166247903553994,2818.781318642379,849.8945454545454,Z,CCZ
197,Abuja,Tiger  Thyme 5gx10x20,8000.0,C,0.049549999999999955,B,CB,8000.0,3.316624790355401,2412.09075662211,727.2727272727273,Z,CBZ
198,Abuja,Carex  Antibacterial Soap 110g X4X12,6976.74,C,0.06000223600134159,B,CB,6976.74,3.316624790355399,2103.566258169466,634.2490909090909,Z,CBZ
199,Abuja,Premier  Cool Anti-bacterial Bar 60g X6X12,6604.65,C,0.08746110694737794,A,CA,6604.65,3.3166247903553994,1991.376901965526,600.4227272727272,Z,CAZ
200,Abuja,Madish Spices Curry and Chicken 6g X 320,6093.02,C,0.08406668614250408,A,CA,6093.02,3.3166247903554,1837.1146527392054,553.9109090909092,Z,CAZ
201,Abuja,Madish Spices Tomato and Beef 6g X 320,6093.02,C,0.08406668614250408,A,CA,6093.02,3.3166247903554,1837.1146527392054,553.9109090909092,Z,CAZ
202,Abuja,Giv Perfumed Beauty Body Soap 76g*72,6046.51,C,0.9940461522431948,A,CA,6046.51,3.3166247903553985,1823.091360102893,549.6827272727273,Z,CAZ
203,Abuja,Hypo Bleach 1.5 Ltr Bottle,3348.84,C,0.02083706596911175,C,CC,3348.84,3.3166247903554,1009.713251175798,304.44,Z,CCZ
204,Abuja,Morning Fresh  Dishwashing Liquid 200ml X24,3302.33,C,0.09351276220123365,A,CA,3302.33,3.3166247903554003,995.6899585394862,300.21181818181816,Z,CAZ
205,Abuja,Cway Drinking Water ( OTG 75CL ),1100.0,C,0.14559999999999998,A,CA,1100.0,3.3166247903554,331.66247903554,100.0,Z,CAZ
206,Ajah,Maltina Malt Can 33cl*24,83511070.13,A,0.032239999999999935,B,AB,83511070.13,0.9939352212189133,7545872.17853543,7591915.466363636,Y,ABY
207,Ajah,Maltina Malt pet 33cl,73306540.74,A,0.040741702194751726,B,AB,73306540.74,0.6398887549713534,4264366.462306854,6664230.976363636,Y,ABY
208,Ajah,Cowbell Cocoa Choco 22g,64040139.59,A,0.026276392662389958,C,AC,64040139.59,0.8692359202933284,5060544.515656988,5821830.871818182,Y,ACY
209,Ajah,Trophy  Lager Beer Can 50cl*24,60914975.75,A,0.0333384395836526,B,AB,60914975.749999985,1.2371968096265986,6851255.786943781,5537725.0681818165,Z,ABZ
210,Ajah,Indomie Noodles Regular Chicken 70g Plus 2 Packs Free,60169766.98,A,0.021292547985598667,C,AC,60169766.97999999,1.265365666001691,6921523.3879831135,5469978.8163636355,Z,ACZ
211,Ajah,Indomie Noodles Regular Chicken 70g,56035811.68,A,0.03476608577920074,B,AB,56035811.68000001,1.408956525538298,7177456.593670109,5094164.698181819,Z,ABZ
212,Ajah,Good time Milk 200*12g,55498500.0,A,0.03773584905660377,B,AB,55498500.0,0.9874782326469556,4982141.881323369,5045318.181818182,Y,ABY
213,Ajah,Golden Penny Semovita 1kg,41908950.0,A,0.11666071428571427,A,AA,41908950.0,1.493029617362709,5688300.325688445,3809904.5454545454,Z,AAZ
214,Ajah,Peak Milk Full Cream Sachet 14g,41275700.0,A,0.034,B,AB,41275700.0,0.9339398913035737,3504456.6155889924,3752336.3636363638,Y,ABY
215,Ajah,Milo Beverage Activ-Go Sachet 20g  210 pcs,34708325.25,A,0.03459752173160662,B,AB,34708325.25,1.3691418169802458,4320056.317920577,3155302.2954545454,Z,ABZ
216,Ajah,Guinness Malt Can 33cl*24,34618977.12,A,0.03845398483836749,B,AB,34618977.12,1.4101244854422796,4437915.208898004,3147179.738181818,Z,ABZ
217,Ajah,Heineken Lager Beer Sleek Can 33cl*24,32655441.8,A,0.04761140967482965,B,AB,32655441.800000004,1.2566535471624394,3730597.888375146,2968676.527272728,Z,ABZ
218,Ajah,Goldberg Lager Beer Can 50cl*24,32285813.5,A,0.033707503261237205,B,AB,32285813.499999996,0.8649707435358965,2538753.1007960257,2935073.954545454,Y,ABY
219,Ajah,Cadbury Hot Choco Beverage(3in1) 30g * 120,27878046.759999998,A,0.055576701645307244,B,AB,27878046.76,0.9982609097624822,2529960.3928216924,2534367.887272727,Y,ABY
220,Ajah,Peak Milk Filled Evap 150g,25882500.0,A,0.043478260869565216,B,AB,25882500.0,0.6253516975490071,1471424.1192556524,2352954.5454545454,Y,ABY
221,Ajah,Milo Beverage Activ-Go Sachet 20g*200,23437860.2,A,0.029697041243728947,C,AC,23437860.2,1.2076373958027793,2573130.586828873,2130714.5636363635,Z,ACZ
222,Ajah,Golden Penny Noodles Jollof 70g,21129766.58,A,0.03237695854799208,B,AB,21129766.58,1.7202252758695704,3304359.8676491026,1920887.8709090909,Z,ABZ
223,Ajah,Lady Care Sanitary Pads (Green) 28cm,18611400.0,A,0.04110136986301357,B,AB,18611400.0,0.4165207099870025,704730.3219865544,1691945.4545454546,X,ABX
224,Ajah,Nescafe Coffee Breakfast 25g*200 (3in1),18593115.7,A,0.02497523021418168,C,AC,18593115.7,0.9994212595565455,1689305.0101795073,1690283.2454545454,Y,ACY
225,Ajah,Power Oil Cooking Oil Mini Pack 45g,18311200.0,A,0.034703448275862026,B,AB,18311200.0,1.779890798232932,2962903.3076911694,1664654.5454545454,Z,ABZ
226,Ajah,Golden Penny Spaghettini 500g,17821674.16,A,0.009612583745994783,C,AC,17821674.16,2.1342221552090668,3457764.712289903,1620152.1963636363,Z,ACZ
227,Ajah,Top Cafe  Creamy(3 In 1) 30g,17813767.41,A,0.12580994536312168,A,AA,17813767.41,1.3988384402066414,2265325.6925462093,1619433.4009090909,Z,AAZ
228,Ajah,Golden Penny Noodles Goat Meat Pepper Soup 70g,16554278.22,A,0.03237695854799208,B,AB,16554278.22,1.7474446941185668,2629789.6036819597,1504934.3836363638,Z,ABZ
229,Ajah,Hollandia  Evap Milk Full Cream 50g,15693200.0,A,0.10591044776119408,A,AA,15693200.0,2.2521671539081667,3213064.5072465125,1426654.5454545454,Z,AAZ
230,Ajah,Golden Penny Semovita 500g,15498900.0,A,0.1311875,A,AA,15498900.0,1.9046324515283368,2683609.809362958,1408990.9090909092,Z,AAZ
231,Ajah,Eva Gold Bath Soap 150g,15209953.540000001,A,0.031,B,AB,15209953.540000001,1.033635312473724,1429231.3709117023,1382723.049090909,Z,ABZ
232,Ajah,Nescafe Coffee Breakfast 25g (3in1) EXTRA,14338418.4,A,0.03244849446778503,B,AB,14338418.400000002,1.4608634892078374,1904224.721231442,1303492.581818182,Z,ABZ
233,Ajah,Honeywell Noodles Chicken 70g,14227348.97,A,0.07612421590022056,A,AA,14227348.969999999,1.745832950005549,2258052.2384594097,1293395.3609090908,Z,AAZ
234,Ajah,Action Bitters  Sachet 5cl*120,14223906.35,A,0.05999019896399639,B,AB,14223906.349999998,0.9943185494474205,1285735.8117643592,1293082.3954545453,Y,ABY
235,Ajah,Milo Beverage Activ-Go 400g punch,13906976.98,A,0.03015903513474878,B,AB,13906976.979999999,2.083217911230231,2633751.2305275006,1264270.6345454545,Z,ABZ
236,Ajah,Dano Milk Cool Cow 12g by 140 Sachet,13616400.0,A,0.06425806451612903,B,AB,13616400.0,1.7931803291830601,2219696.421298929,1237854.5454545454,Z,ABZ
237,Ajah,Dangote Granulated Refined White Sugar 250g,13463721.07,A,0.08254743884296575,A,AA,13463721.07,2.4598037639418453,3010737.4331499212,1223974.6427272728,Z,AAZ
238,Ajah,Devon King's Cooking Oil 5L,12829300.0,A,0.04078947368421053,B,AB,12829300.0,2.337760214007425,2726529.7375968597,1166300.0,Z,ABZ
239,Ajah,Cadbury Sweets Tom Tom 152g,12334883.87,A,0.04891950821089628,B,AB,12334883.87,1.0141215122952383,1137188.2803845946,1121353.079090909,Z,ABZ
240,Ajah,Milo Beverage Activ-Go Sachet 3 In 1 30g by 130 Plus 1  Extra Roll Free,12282977.3,A,0.031238824353266928,B,AB,12282977.299999999,1.3331124904252258,1488599.1325672285,1116634.2999999998,Z,ABZ
241,Ajah,Golden Penny Semovita 10kg,11968400.0,A,0.11588999999999994,A,AA,11968400.0,1.4855670497236964,1616350.9707193715,1088036.3636363635,Z,AAZ
242,Ajah,Dano Milk Cool Cow 12g Sachet,11850000.0,A,0.03459915611814346,B,AB,11850000.0,2.2309207067934977,2403310.0341366315,1077272.7272727273,Z,ABZ
243,Ajah,Golden Morn Cereal Grainsmart 45g,11849674.22,A,0.0423026133885775,B,AB,11849674.219999999,0.7492175876244641,807089.4848403821,1077243.1109090908,Y,ABY
244,Ajah,Hypo Bleach sachet 75ml by 100 Plus 12 Free,11662696.79,A,0.05124307279269997,B,AB,11662696.79,1.2317212057022207,1305926.4501743834,1060245.1627272726,Z,ABZ
245,Ajah,Good Mama Washing Powder Lemon 80g,11492371.39,A,0.05292099475800644,B,AB,11492371.389999999,0.7436725153634379,776960.0671901916,1044761.0354545453,Y,ABY
246,Ajah,Good Mama Washing Powder Flora 80g,11466604.14,A,0.0432008910161744,B,AB,11466604.139999999,0.8946089372427046,932556.9584971088,1042418.5581818181,Y,ABY
247,Ajah,Cadbury Bournvita Beverage Sachet 20g*200,11025954.06,A,0.0384364684962794,B,AB,11025954.06,0.881282844371769,883362.1959917505,1002359.4600000001,Y,ABY
248,Ajah,Checkers Custard Vanilla 45g*96+Extra Roll,10878093.1,A,0.07492797026749017,A,AA,10878093.1,0.8823341618621651,872555.7416406455,988917.5545454546,Y,AAY
249,Ajah,Cowbell Milk Beverage 12g*200,10869100.0,A,0.0688659793814433,B,AB,10869100.0,1.619846586450659,1600570.4120718963,988100.0,Z,ABZ
250,Ajah,Eva Classic Bath Soap 150g,10862046.64,A,0.031,B,AB,10862046.64,2.1343145567585458,2107547.6599947503,987458.7854545455,Z,ABZ
251,Ajah,Auntie B Spaghetti 500g,10558883.71,A,0.06739590276043539,B,AB,10558883.71,2.559375319558819,2456740.5790423327,959898.5190909092,Z,ABZ
252,Ajah,Honeywell Macaroni  500g,10484279.11,A,0.0650062790529478,B,AB,10484279.11,1.4278824333048163,1360937.9970030594,953116.2827272727,Z,ABZ
253,Ajah,Sonia Tomato Paste Sachet 400g X 24,10393488.58,A,0.04090862892570387,B,AB,10393488.58,1.0522035335297404,994187.7645070003,944862.5981818181,Z,ABZ
254,Ajah,Milo Beverage Activ-Go 400g+40g Pouch,10098046.67,A,0.06296234951991288,B,AB,10098046.67,1.1943404442674936,1096409.5950983348,918004.2427272727,Z,ABZ
255,Ajah,Honeywell Semolina 900g,10000300.0,A,0.153625,A,AA,10000300.0,1.2149238598909993,1104509.3705516327,909118.1818181818,Z,AAZ
256,Ajah,Colgate Tooth Paste MaxFresh Clean Mint 120g,9986975.31,A,0.1058213746442163,A,AA,9986975.31,0.8502548835047767,771952.229888103,907906.8463636364,Y,AAY
257,Ajah,Sonia Tomato Paste Tin 210g x 48,9887720.91,A,0.04579377476449497,B,AB,9887720.91,0.8869705085258599,797283.3494276799,898883.7190909091,Y,ABY
258,Ajah,Good Mama Washing Powder Flora 170g Plus 2 170g Diamond Free,9498325.53,A,0.031079999999999927,B,AB,9498325.53,1.1907411728171453,1028186.1164901122,863484.139090909,Z,ABZ
259,Ajah,Dano Milk Cool Cow 320g Refill,9078400.0,A,0.03139667774086382,B,AB,9078400.0,1.4854486582554345,1225954.2817369215,825309.0909090909,Z,ABZ
260,Ajah,Golden Penny Cereal Amazing Day 45g,8920930.459999999,A,0.05180321385666727,B,AB,8920930.46,3.3010195659530464,2677105.99954241,810993.6781818182,Z,ABZ
261,Ajah,Lux Bath Soap Soft Caress 65g,8330604.529999999,A,0.038453984838367546,B,AB,8330604.529999999,2.085311598872109,1579264.2047295938,757327.6845454545,Z,ABZ
262,Ajah,Closeup  Tooth Paste Triple Fresh  130g,8060000.44,A,0.04337973705765064,B,AB,8060000.4399999995,0.9501618697506521,696209.5534783162,732727.3127272726,Y,ABY
263,Ajah,Sonia Tomato Paste Tin 400g x 24,7905301.96,A,0.041669690104355755,B,AB,7905301.960000001,1.5313133504959027,1100499.493731766,718663.8145454546,Z,ABZ
264,Ajah,Hypo Bleach Sachet 75ml by 100 Plus 5 Free,7894185.33,A,0.032222268458796305,B,AB,7894185.329999999,2.0871219377815726,1497829.762105133,717653.2118181818,Z,ABZ
265,Ajah,Three Crown Milk Evap 150g,7755900.0,A,0.04894545454545468,B,AB,7755900.0,1.1328829030818006,798775.1370920126,705081.8181818182,Z,ABZ
266,Ajah,Lady Care Sanitary Pads (Yellow) 24cm,7667600.0,A,0.04110136986301357,B,AB,7667600.0,0.4187658793444413,291902.65967831254,697054.5454545454,X,ABX
267,Ajah,Indomie Noodles Onion Chicken 70g,7573814.59,A,0.030679710000600185,B,AB,7573814.59,1.915997005806291,1319218.734270182,688528.5990909091,Z,ABZ
268,Ajah,Honeywell Spaghetti 500g,7034344.07,A,0.13754286946367328,A,AA,7034344.07,1.794163066247934,1147341.8477885611,639485.8245454546,Z,AAZ
269,Ajah,Dano Milk Cool Cow Refill 750g,6868000.0,A,0.03585294117647059,B,AB,6868000.0,1.4791269877194595,923513.1046961134,624363.6363636364,Z,ABZ
270,Ajah,Hypo Bleach Whitener and Disinfectant 75ml by 91 and 9 Sachet of 180ml Plus 7  Free,6798697.08,A,0.05122239970451264,B,AB,6798697.08,2.190532953284372,1353888.1811943853,618063.370909091,Z,ABZ
271,Ajah,Good Mama Washing Powder Lemon 170g Plus 2 170g Diamond Free,6769349.45,A,0.037243560401148394,B,AB,6769349.45,1.145138211572934,704712.7929713841,615395.4045454545,Z,ABZ
272,Ajah,Dangote Granulated Refined White Sugar 500g,6708837.45,A,0.08255938328459003,A,AA,6708837.449999999,2.114257128897441,1289473.4004796934,609894.3136363636,Z,AAZ
273,Ajah,Sonia Tomato Paste Pepper and Onions Sachet 60g,6660186.46,A,0.03173294974635144,B,AB,6660186.46,1.1718911480298762,709546.6869729488,605471.4963636363,Z,ABZ
274,Ajah,Golden Penny Spaghetti 500g,6155488.46,A,0.07088101332574773,A,AA,6155488.46,2.959259976358881,1655971.8758742695,559589.86,Z,AAZ
275,Ajah,Peak Milk Refill 350g,6154800.0,A,0.03529317647058822,B,AB,6154800.0,1.1866521562386596,663964.2446561547,559527.2727272727,Z,ABZ
276,Ajah,Cowbell Milk Plain 320G,5941200.0,A,0.04986666666666672,B,AB,5941200.0,1.99408898655265,1077025.5897187823,540109.0909090909,Z,ABZ
277,Ajah,Devon King's Cooking Oil 1L,5620900.0,A,0.04895749999999998,B,AB,5620900.0,2.812460031563616,1437141.508310539,510990.9090909091,Z,ABZ
278,Ajah,Hollandia  Full Cream Evaporated Milk 120g x 24,5601050.0,B,0.06090558375634519,B,BB,5601050.0,2.155350995899832,1097475.3359622504,509186.36363636365,Z,BBZ
279,Ajah,Kisskids Diapers Dry Comfort Eco Size 3 50 by 4,5527800.0,B,0.042105263157894736,B,BB,5527800.0,1.3236568815637062,665173.6827188958,502527.2727272727,Z,BBZ
280,Ajah,Sonia Tomato Paste Mix Sachet 60g,5489348.81,B,0.03703892455411386,B,BB,5489348.8100000005,1.6099945533334936,803438.3350406996,499031.71,Z,BBZ
281,Ajah,Miksi Milk Plain 320g,5408000.0,B,0.044360000000000045,B,BB,5408000.0,2.0402763132311,1003074.0274503445,491636.36363636365,Z,BBZ
282,Ajah,Golden Penny Cereal Amazing Day 600g*12,5302325.819999999,B,0.0486861803668803,B,BB,5302325.819999999,2.2162014548339557,1068274.7451170587,482029.61999999994,Z,BBZ
283,Ajah,Golden Morn Cereal Grainsmart 45g*110,5249302.4799999995,B,0.031259755106766096,B,BB,5249302.48,2.1125025111767366,1008105.8791751157,477209.3163636364,Z,BBZ
284,Ajah,Milo Beverage Active-Go 800g Pouch,5234418.36,B,0.02830130509071378,C,BC,5234418.359999999,0.9437893086297865,449108.0077330418,475856.2145454545,Y,BCY
285,Ajah,Milo Beverage Activ-Go Sachet 3 In 1 (30g),5221534.7,B,0.03949477872560916,B,BB,5221534.699999999,1.7334977623482233,822865.3380430546,474684.97272727266,Z,BBZ
286,Ajah,Dangote Granulated Refined White Sugar 1kg,5072558.2,B,0.08255341106377789,A,BA,5072558.199999999,2.7552261031313012,1270549.5238447932,461141.6545454545,Z,BAZ
287,Ajah,Action Bitters  Pet 20cl*24,5067069.59,B,0.06000714558981152,B,BB,5067069.59,0.9958634430705839,458737.21528869565,460642.69,Y,BBY
288,Ajah,Golden Penny Semovita 2Kg,4930400.0,B,0.11227857142857141,A,BA,4930400.0,2.1106191243943053,946017.8664466986,448218.1818181818,Z,BAZ
